,Sources:,Notes:
,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1809002,"Eisenach, Jeffrey A. and Caves, Kevin W., Evaluating the Cost-Effectiveness of RUS Broadband Subsidies: Three Case Studies (April 13, 2011). Available at SSRN: http://ssrn.com/abstract=1809002"
,http://www.statesman.com/business/personal-finance/put-away-4-million-to-be-independently-upper-1595445.html?printArticle=y,Amount needed to live comfortably off investments
,http://boxofficemojo.com/yearly/,Yearly box office take
,http://www.the-numbers.com/movies/records/100million.php,"Nominal $100,000,000+ box-office movies"
,http://www.bookstats.org/,Book publishing industry
,http://205.254.135.24/steo/wf-table.pdf,Household heating
,http://www.jct.gov/publications.html?func=startdown&id=3718,Tax expenditures
,http://motherjones.com/kevin-drum/2011/06/getting-handle-tax-expenditures,Tax expenditure context
,http://www.jct.gov/publications.html?func=startdown&id=3740,Background on tax expenditure methodology
,http://blogs.mccombs.utexas.edu/titman/2010/03/01/more-thoughts-on-the-value-of-saudi-aramco/,Saudi Aramco market cap estimate
,http://www.rms.com/Publications/1938_Great_New_England_Hurricane.pdf,New England Hurricane assessment
,http://www.air-worldwide.com/PublicationsItem.aspx?id=18484,Disasters today
,http://www2.sunysuffolk.edu/mandias/38hurricane/hurricane_future.html,Long Island hurricanes
,http://www.insurancejournal.com/news/national/2009/09/11/103694.htm,9/11 insured losses
,http://money.cnn.com/2011/02/03/news/companies/super_bowl_ads/index.htm,Super Bowl ads
,http://www.globalsecurity.org/military/ops/iraq_reconstruction_costs.htm,Iraq reconstruction
,http://www.nyc.gov/html/dof/html/pdf/10pdf/annual_report_fy10.pdf,NYC real estate
,http://upload.wikimedia.org/wikipedia/foundation/3/37/2011-12_Wikimedia_Foundation_Plan_FINAL_FOR_WEBSITE_.pdf,Wikimedia revenues
,http://www.cbpp.org/cms/?fa=view&id=711,Better state shortfall information
,http://www.taxpolicycenter.org/taxtopics/baseline-distribution-tables-2.cfm,"A bunch of effective tax rate tables, roughly match federal CBO numbers for 2006, may substitute in revenue tables except it'd mean re-fitting the curves"
,http://www.taxpolicycenter.org/numbers/displayatab.cfm?Docid=3152&DocTypeID=5,Alternative tax proposals
,http://www.taxpolicycenter.org/numbers/displayatab.cfm?Docid=3163&DocTypeID=1,Effective federal tax rates
,http://www.taxpolicycenter.org/numbers/displayatab.cfm?Docid=3222&DocTypeID=2,9-9-9 plan
,http://www.itepnet.org/whopays3.pdf,Effective state and local breakdown by quintiles!!
,http://abcnews.go.com/Business/unclaimed-money-16-billion-unredeemed-treasury-bonds/story?id=13841871,Unclaimed savings bonds
,http://www.portfolio.com/news-markets/national-news/portfolio/2008/08/13/Monetary-Value-of-Harvard-University/,Harvard finances
,http://progressreport.cancer.gov/doc_detail.asp?pid=1&did=2007&chid=75&coid=726&mid,Better cancer spending numbers
,http://www.ssa.gov/policy/docs/statcomps/supplement/2011/3b.html,Worker pay
,"The State of Working America, 2008/2009 By Lawrence Mishel, Jared Bernstein, Heidi Shierholz",CEO pay ratios
,http://www.federalreserve.gov/econresdata/scf/files/2007_scf09.pdf,Consumer Finance report (percentiles)
,http://taxpolicycenter.org/numbers/displayatab.cfm?DocID=2879,Income percentiles
,http://www.bls.gov/cex/2010/Standard/quintile.pdf,Consumer expenditures by quintile
